timestamp,zone,flow_rate_lpm,consumption_liters,duration_min,scenario
2026-07-13 13:30:00,BT Department,4.64,42.36,9.13,Normal
2026-08-07 20:10:00,AIML Department,4.45,34.78,7.81,Normal
2026-07-20 08:30:00,Mechanical Lab,4.29,22.1,5.15,Normal
2026-08-09 11:30:00,IT Department,2.62,3.37,1.29,Normal
2026-08-22 01:20:00,CSE Department,5.26,24.62,4.68,Normal
2026-07-18 12:00:00,Biotech Department,6.11,26.47,4.33,Normal
2026-08-17 03:00:00,Biotech Department,5.24,36.91,7.04,Normal
2026-07-29 03:50:00,IT Department,4.44,17.84,4.02,Normal
2026-08-03 02:20:00,IT Department,3.17,12.13,3.83,Normal
2026-08-13 05:30:00,Mechanical Lab,6.19,33.57,5.42,Normal
2026-07-11 16:50:00,CSE Department,3.66,27.2,7.44,Normal
2026-07-30 13:00:00,HOD Department,2.71,22.07,8.15,Normal
2026-08-14 13:50:00,Mechanical Lab,21.83,1910.95,87.52,Critical
2026-07-16 07:40:00,Chemistry Lab,10.11,273.4,27.05,Suspicious
2026-07-09 10:50:00,Electronics Department,16.09,1431.68,88.98,Critical
2026-08-20 12:30:00,Mechanical Lab,5.21,31.93,6.13,Normal
2026-07-02 22:40:00,BT Department,3.83,18.01,4.7,Normal
2026-07-01 19:00:00,IT Department,2.67,14.79,5.53,Normal
2026-07-12 11:10:00,BT Department,4.79,45.17,9.43,Normal
2026-08-13 04:00:00,New Seminar Hall,6.43,19.84,3.09,Normal
2026-07-24 03:10:00,HOD Department,7.38,163.39,22.14,Suspicious
2026-07-26 07:20:00,Mechanical Lab,6.66,61.17,9.19,Normal
2026-08-14 00:00:00,AI Lab,5.07,45.94,9.05,Normal
2026-08-02 12:00:00,HOD Department,8.98,261.18,29.07,Suspicious
2026-07-02 04:50:00,Mechanical Lab,7.81,77.38,9.91,Normal
2026-08-13 14:10:00,Chemistry Lab,7.48,70.1,9.37,Normal
2026-08-07 11:40:00,AIML Department,3.35,14.24,4.25,Normal
2026-07-10 08:00:00,AIML Department,5.54,32.75,5.91,Normal
2026-07-15 01:20:00,Biotech Department,4.48,28.79,6.42,Normal
2026-08-20 12:40:00,BT Department,6.8,42.97,6.32,Normal
2026-08-20 03:20:00,New Seminar Hall,5.31,18.25,3.44,Normal
2026-07-15 17:50:00,New Seminar Hall,5.32,28.74,5.4,Normal
2026-08-02 03:20:00,AIML Department,4.19,15.33,3.66,Normal
2026-08-10 06:20:00,CSE Department,3.69,17.46,4.73,Normal
2026-08-22 18:30:00,AIML Department,11.26,170.04,15.09,Suspicious
2026-07-22 18:20:00,Chemistry Lab,3.65,17.23,4.72,Normal
2026-08-18 13:30:00,Physics Lab,14.58,165.75,11.37,Suspicious
2026-07-24 13:30:00,AI Lab,3.38,14.21,4.2,Normal
2026-08-19 23:10:00,Chemistry Lab,4.89,40.76,8.34,Normal
2026-08-11 02:20:00,Electronics Department,5.09,11.87,2.33,Normal
2026-08-15 12:20:00,Chemistry Lab,5.67,10.16,1.79,Normal
2026-07-20 18:10:00,AI Lab,5.34,13.04,2.44,Normal
2026-07-07 17:00:00,AI Lab,5.84,42.98,7.37,Normal
2026-07-12 18:20:00,Electronics Department,4.91,7.59,1.55,Normal
2026-08-05 21:40:00,AIML Department,10.26,136.19,13.27,Suspicious
2026-08-05 22:20:00,Chemistry Lab,3.26,10.19,3.13,Normal
2026-08-04 21:40:00,IT Department,5.43,11.89,2.19,Normal
2026-08-08 01:10:00,Biotech Department,15.26,998.56,65.42,Critical
2026-08-17 20:20:00,Physics Lab,7.16,64.46,9.0,Normal
2026-08-02 10:10:00,CSE Department,4.23,19.75,4.67,Normal
2026-08-17 14:50:00,BT Department,3.69,5.43,1.47,Normal
2026-07-03 20:40:00,Mechanical Lab,6.61,19.96,3.02,Normal
2026-07-24 03:50:00,AI Lab,4.29,7.38,1.72,Normal
2026-07-16 02:10:00,Chemistry Lab,7.47,9.89,1.32,Normal
2026-07-29 23:10:00,HOD Department,4.18,37.54,8.98,Normal
2026-08-02 01:30:00,CSE Department,5.94,46.59,7.85,Normal
2026-07-04 23:30:00,Electronics Department,4.33,39.65,9.16,Normal
2026-08-03 19:30:00,CSE Department,3.38,21.45,6.35,Normal
2026-07-01 17:10:00,Physics Lab,6.87,22.55,3.28,Normal
2026-07-05 18:20:00,New Seminar Hall,5.5,13.38,2.43,Normal
2026-07-03 10:20:00,Electronics Department,9.19,105.56,11.49,Suspicious
2026-07-20 13:00:00,Mechanical Lab,9.37,33.12,3.53,Normal
2026-08-10 16:30:00,Chemistry Lab,5.67,39.75,7.01,Normal
2026-07-10 04:40:00,CSE Department,4.47,13.69,3.06,Normal
2026-08-22 08:30:00,HOD Department,3.15,25.79,8.2,Normal
2026-08-03 02:40:00,Mechanical Lab,16.05,236.5,14.73,Suspicious
2026-07-15 14:30:00,IT Department,4.16,33.45,8.03,Normal
2026-08-07 16:00:00,AIML Department,3.18,8.41,2.64,Normal
2026-08-06 01:30:00,IT Department,7.76,128.93,16.61,Suspicious
2026-08-01 02:40:00,IT Department,4.6,6.79,1.48,Normal
2026-07-26 15:20:00,Biotech Department,2.24,10.18,4.55,Normal
2026-07-30 02:30:00,BT Department,4.52,27.84,6.16,Normal
2026-07-21 07:40:00,HOD Department,10.35,139.22,13.45,Suspicious
2026-07-30 12:20:00,AIML Department,4.6,22.58,4.91,Normal
2026-08-15 10:10:00,New Seminar Hall,5.39,13.62,2.53,Normal
2026-08-06 06:30:00,AI Lab,5.61,53.94,9.61,Normal
2026-07-17 05:00:00,AI Lab,5.08,36.94,7.27,Normal
2026-07-17 00:50:00,AIML Department,2.71,12.66,4.68,Normal
2026-08-06 17:20:00,CSE Department,4.18,14.72,3.52,Normal
2026-08-19 18:50:00,New Seminar Hall,4.11,26.57,6.47,Normal
2026-07-17 06:40:00,BT Department,5.23,38.52,7.36,Normal
2026-08-11 12:40:00,Chemistry Lab,6.9,27.12,3.93,Normal
2026-07-13 12:10:00,Chemistry Lab,6.04,53.77,8.9,Normal
2026-08-06 10:10:00,AIML Department,2.97,19.18,6.47,Normal
2026-07-15 00:00:00,Electronics Department,14.04,436.06,31.06,Critical
2026-08-18 15:00:00,BT Department,4.39,21.25,4.84,Normal
2026-07-22 23:30:00,IT Department,4.96,46.08,9.28,Normal
2026-07-17 22:50:00,Physics Lab,5.97,11.36,1.9,Normal
2026-07-04 23:10:00,HOD Department,4.16,4.72,1.13,Normal
2026-08-14 14:40:00,Biotech Department,3.75,16.26,4.33,Normal
2026-08-17 11:20:00,AI Lab,7.32,58.45,7.98,Normal
2026-08-08 16:40:00,Chemistry Lab,4.54,32.03,7.05,Normal
2026-08-16 16:50:00,Mechanical Lab,5.36,48.4,9.04,Normal
2026-07-28 10:00:00,New Seminar Hall,5.94,40.95,6.9,Normal
2026-08-22 02:20:00,AIML Department,2.18,14.79,6.79,Normal
2026-08-02 23:10:00,Biotech Department,5.6,41.73,7.46,Normal
2026-08-09 02:50:00,Physics Lab,5.13,28.01,5.46,Normal
2026-08-19 09:10:00,New Seminar Hall,5.9,15.31,2.59,Normal
2026-07-23 00:20:00,Physics Lab,6.36,15.88,2.5,Normal
2026-08-17 09:30:00,CSE Department,4.43,39.42,8.9,Normal
2026-07-30 04:40:00,Physics Lab,7.42,32.45,4.37,Normal
2026-07-15 00:10:00,Chemistry Lab,5.73,35.03,6.11,Normal
2026-07-05 23:50:00,Mechanical Lab,14.27,281.12,19.7,Suspicious
2026-07-30 10:00:00,Chemistry Lab,4.57,14.06,3.08,Normal
2026-07-05 23:00:00,New Seminar Hall,7.04,25.63,3.64,Normal
2026-08-23 22:00:00,New Seminar Hall,5.95,9.08,1.53,Normal
2026-07-14 10:30:00,Electronics Department,2.64,4.76,1.8,Normal
2026-07-24 00:20:00,Physics Lab,3.53,25.44,7.21,Normal
2026-07-03 06:40:00,New Seminar Hall,14.45,248.76,17.22,Suspicious
2026-07-13 06:30:00,Mechanical Lab,7.59,33.98,4.48,Normal
2026-07-21 19:10:00,CSE Department,5.85,43.46,7.43,Normal
2026-08-01 06:30:00,Biotech Department,4.58,16.6,3.63,Normal
2026-07-07 13:50:00,BT Department,4.45,18.69,4.2,Normal
2026-08-12 05:10:00,Electronics Department,6.5,25.03,3.85,Normal
2026-08-24 02:40:00,Chemistry Lab,3.41,27.55,8.07,Normal
2026-08-12 15:00:00,New Seminar Hall,4.18,16.82,4.03,Normal
2026-08-19 00:40:00,Chemistry Lab,15.5,326.07,21.04,Suspicious
2026-07-06 14:40:00,BT Department,5.68,41.38,7.28,Normal
2026-08-13 18:20:00,Physics Lab,5.47,8.76,1.6,Normal
2026-07-14 13:40:00,Biotech Department,5.2,34.22,6.58,Normal
2026-07-29 09:40:00,Biotech Department,4.29,28.3,6.6,Normal
2026-07-27 21:10:00,AIML Department,3.41,27.72,8.13,Normal
2026-07-30 01:40:00,Electronics Department,4.01,10.88,2.72,Normal
2026-07-27 20:20:00,IT Department,4.81,31.57,6.56,Normal
2026-08-13 20:50:00,IT Department,10.01,165.82,16.57,Suspicious
2026-07-31 04:40:00,AI Lab,3.79,26.65,7.03,Normal
2026-08-09 00:10:00,Biotech Department,6.0,19.45,3.24,Normal
2026-08-13 08:40:00,BT Department,3.85,27.41,7.11,Normal
2026-07-19 08:10:00,IT Department,3.56,5.76,1.62,Normal
2026-07-30 06:00:00,BT Department,4.8,12.65,2.63,Normal
2026-07-22 09:10:00,Physics Lab,7.53,45.6,6.05,Normal
2026-08-11 19:10:00,New Seminar Hall,6.38,8.84,1.39,Normal
2026-07-26 04:30:00,New Seminar Hall,4.73,19.04,4.03,Normal
2026-07-21 00:00:00,New Seminar Hall,5.39,44.22,8.21,Normal
2026-08-08 04:10:00,AI Lab,5.75,24.67,4.29,Normal
2026-07-25 10:40:00,Chemistry Lab,5.44,22.07,4.06,Normal
2026-08-14 06:30:00,Physics Lab,6.26,60.44,9.65,Normal
2026-07-02 06:50:00,IT Department,4.89,9.48,1.94,Normal
2026-08-04 07:20:00,CSE Department,8.11,175.93,21.7,Suspicious
2026-07-16 11:20:00,CSE Department,3.34,25.93,7.77,Normal
2026-07-16 02:40:00,AIML Department,2.37,6.67,2.82,Normal
2026-07-23 09:30:00,Physics Lab,6.37,48.27,7.57,Normal
2026-08-04 01:00:00,Physics Lab,9.26,81.55,8.81,Normal
2026-08-02 12:50:00,Chemistry Lab,5.98,6.56,1.1,Normal
2026-08-05 20:30:00,Biotech Department,5.41,30.31,5.61,Normal
2026-08-18 19:00:00,CSE Department,5.09,6.91,1.36,Normal
2026-07-30 22:10:00,HOD Department,3.17,16.55,5.23,Normal
2026-07-31 12:00:00,Chemistry Lab,7.72,73.84,9.56,Normal
2026-07-10 13:50:00,AI Lab,4.13,34.46,8.35,Normal
2026-07-15 08:10:00,Mechanical Lab,6.58,14.13,2.15,Normal
2026-08-01 21:00:00,AIML Department,4.63,8.85,1.91,Normal
2026-07-18 13:40:00,Biotech Department,5.04,19.23,3.82,Normal
2026-07-10 18:20:00,Electronics Department,5.05,24.04,4.76,Normal
2026-08-18 12:50:00,New Seminar Hall,6.64,32.07,4.83,Normal
2026-08-13 16:10:00,AI Lab,1.94,10.24,5.28,Normal
2026-07-10 13:30:00,HOD Department,4.09,27.42,6.7,Normal
2026-08-25 16:50:00,HOD Department,3.75,15.77,4.21,Normal
2026-08-18 02:50:00,CSE Department,3.87,29.16,7.53,Normal
2026-08-25 00:30:00,Mechanical Lab,4.26,18.05,4.24,Normal
2026-07-16 06:20:00,Chemistry Lab,4.96,22.28,4.49,Normal
2026-08-01 19:00:00,HOD Department,3.67,5.27,1.44,Normal
2026-07-16 01:40:00,Mechanical Lab,6.28,38.98,6.21,Normal
2026-08-02 18:50:00,Physics Lab,5.78,29.63,5.13,Normal
2026-07-28 23:30:00,BT Department,5.36,17.5,3.26,Normal
2026-07-10 00:40:00,Mechanical Lab,14.84,166.49,11.22,Suspicious
2026-07-24 02:20:00,Electronics Department,3.87,9.41,2.43,Normal
2026-07-24 18:20:00,Electronics Department,3.05,26.89,8.8,Normal
2026-07-20 21:00:00,AIML Department,4.89,9.47,1.94,Normal
2026-08-03 02:30:00,HOD Department,9.93,214.78,21.63,Suspicious
2026-08-15 18:40:00,BT Department,3.01,24.81,8.25,Normal
2026-07-14 04:00:00,AI Lab,6.57,14.7,2.24,Normal
2026-08-04 01:40:00,BT Department,4.78,24.99,5.23,Normal
2026-07-22 10:10:00,CSE Department,11.01,183.36,16.66,Suspicious
2026-07-04 00:40:00,HOD Department,2.3,5.34,2.32,Normal
2026-07-02 23:10:00,Biotech Department,20.1,1218.74,60.65,Critical
2026-07-08 19:30:00,AIML Department,5.03,17.29,3.44,Normal
2026-07-15 02:40:00,Biotech Department,4.51,9.86,2.19,Normal
2026-07-31 15:10:00,Physics Lab,4.42,7.25,1.64,Normal
2026-07-28 20:20:00,CSE Department,5.65,24.53,4.34,Normal
2026-07-06 16:20:00,CSE Department,2.9,7.82,2.7,Normal
2026-07-16 08:50:00,Electronics Department,5.58,54.77,9.82,Normal
2026-08-01 19:30:00,Mechanical Lab,20.84,1023.01,49.1,Critical
2026-07-06 00:10:00,Mechanical Lab,6.55,33.13,5.06,Normal
2026-07-03 01:30:00,Biotech Department,5.77,13.44,2.33,Normal
2026-08-14 01:30:00,Electronics Department,3.83,13.61,3.56,Normal
2026-07-12 06:20:00,Chemistry Lab,5.58,31.62,5.66,Normal
2026-08-13 15:40:00,BT Department,12.29,288.1,23.43,Suspicious
2026-07-25 01:50:00,BT Department,1.1,6.42,5.81,Normal
2026-07-15 18:50:00,Mechanical Lab,5.32,38.49,7.24,Normal
2026-07-13 23:50:00,AIML Department,3.9,15.07,3.86,Normal
2026-08-23 08:00:00,AI Lab,4.47,14.63,3.27,Normal
2026-08-23 10:00:00,New Seminar Hall,6.58,7.89,1.2,Normal
2026-08-01 21:20:00,Biotech Department,2.96,14.53,4.91,Normal
2026-08-08 23:30:00,CSE Department,5.02,14.7,2.93,Normal
2026-07-06 07:20:00,AI Lab,6.88,10.95,1.59,Normal
2026-08-19 21:40:00,HOD Department,4.18,20.93,5.0,Normal
2026-08-22 04:10:00,New Seminar Hall,6.72,10.7,1.59,Normal
2026-07-15 13:20:00,Biotech Department,6.17,61.61,9.98,Normal
2026-08-11 23:30:00,Electronics Department,6.25,51.7,8.27,Normal
2026-08-16 04:00:00,Mechanical Lab,5.88,32.58,5.54,Normal
2026-08-06 21:20:00,HOD Department,3.57,17.41,4.87,Normal
2026-07-30 08:20:00,AI Lab,6.18,7.74,1.25,Normal
2026-08-03 17:30:00,Mechanical Lab,5.02,48.24,9.61,Normal
2026-07-20 06:00:00,Chemistry Lab,4.83,11.41,2.36,Normal
2026-08-20 13:20:00,Electronics Department,4.46,14.35,3.22,Normal
2026-07-11 11:20:00,Electronics Department,4.98,46.2,9.28,Normal
2026-08-18 08:20:00,Electronics Department,12.01,310.66,25.86,Suspicious
2026-08-11 22:10:00,New Seminar Hall,4.88,31.98,6.55,Normal
2026-07-12 22:00:00,CSE Department,5.11,39.5,7.73,Normal
2026-07-20 11:20:00,AIML Department,5.58,16.77,3.01,Normal
2026-07-15 05:20:00,AIML Department,2.56,20.18,7.87,Normal
2026-08-02 01:50:00,CSE Department,3.51,5.62,1.6,Normal
2026-08-02 08:50:00,AI Lab,4.83,21.74,4.5,Normal
2026-08-21 22:50:00,Chemistry Lab,6.84,39.14,5.72,Normal
2026-07-04 03:20:00,New Seminar Hall,5.58,10.38,1.86,Normal
2026-07-04 00:00:00,Physics Lab,5.49,28.25,5.15,Normal
2026-08-20 05:30:00,Physics Lab,8.13,42.46,5.22,Normal
2026-07-16 06:40:00,AIML Department,4.3,16.06,3.73,Normal
2026-07-12 16:10:00,BT Department,13.35,251.92,18.87,Suspicious
2026-08-21 05:30:00,BT Department,4.32,24.38,5.64,Normal
2026-08-09 02:00:00,CSE Department,2.38,19.97,8.4,Normal
2026-08-03 13:20:00,Chemistry Lab,6.68,7.49,1.12,Normal
2026-08-20 08:00:00,AIML Department,18.72,1272.92,68.0,Critical
2026-08-18 17:40:00,Electronics Department,5.53,32.76,5.93,Normal
2026-07-28 14:10:00,AIML Department,3.96,20.23,5.11,Normal
2026-08-07 09:20:00,Mechanical Lab,7.01,53.84,7.68,Normal
2026-07-30 05:00:00,Physics Lab,5.73,17.82,3.11,Normal
2026-08-04 16:40:00,CSE Department,4.22,37.21,8.82,Normal
2026-08-11 07:00:00,AI Lab,4.76,25.39,5.34,Normal
2026-08-21 14:40:00,Physics Lab,11.97,186.41,15.57,Suspicious
2026-08-07 13:00:00,HOD Department,3.97,36.23,9.12,Normal
2026-07-02 21:10:00,AIML Department,19.13,582.47,30.44,Critical
2026-07-16 13:30:00,Mechanical Lab,14.87,279.3,18.78,Suspicious
2026-07-23 02:40:00,Mechanical Lab,6.02,54.62,9.08,Normal
2026-08-01 08:50:00,Electronics Department,3.25,22.65,6.96,Normal
2026-07-14 00:00:00,Electronics Department,6.19,13.98,2.26,Normal
2026-08-21 08:40:00,CSE Department,4.57,37.62,8.23,Normal
2026-08-05 22:00:00,AI Lab,4.75,47.22,9.94,Normal
2026-08-04 20:40:00,AI Lab,5.36,34.77,6.49,Normal
2026-07-06 20:50:00,BT Department,4.42,26.62,6.02,Normal
2026-07-21 06:30:00,BT Department,10.86,193.0,17.76,Suspicious
2026-07-01 09:30:00,Chemistry Lab,5.97,18.36,3.08,Normal
2026-08-16 02:50:00,Physics Lab,6.11,30.6,5.01,Normal
2026-07-14 20:00:00,Physics Lab,4.21,6.07,1.44,Normal
2026-07-14 02:20:00,CSE Department,3.04,9.05,2.98,Normal
2026-08-03 16:40:00,New Seminar Hall,7.39,36.46,4.93,Normal
2026-07-03 02:30:00,Biotech Department,9.96,119.07,11.95,Suspicious
2026-08-19 03:00:00,Mechanical Lab,5.92,29.98,5.06,Normal
2026-08-10 00:10:00,CSE Department,9.09,146.78,16.15,Suspicious
2026-08-01 11:30:00,Chemistry Lab,5.62,33.07,5.89,Normal
2026-08-20 09:30:00,Chemistry Lab,13.4,272.47,20.34,Suspicious
2026-07-12 07:30:00,HOD Department,3.39,27.02,7.96,Normal
2026-07-21 20:40:00,New Seminar Hall,14.5,186.99,12.9,Suspicious
2026-07-07 18:00:00,Electronics Department,3.36,10.42,3.1,Normal
2026-08-23 17:40:00,BT Department,3.34,25.96,7.77,Normal
2026-08-19 14:00:00,CSE Department,2.35,13.8,5.86,Normal
2026-07-18 18:00:00,New Seminar Hall,5.44,18.56,3.41,Normal
2026-08-12 22:00:00,Electronics Department,5.82,54.63,9.38,Normal
2026-08-05 05:20:00,AIML Department,3.28,24.16,7.37,Normal
2026-08-07 06:40:00,IT Department,3.85,8.16,2.12,Normal
2026-08-16 11:30:00,AIML Department,3.0,3.39,1.13,Normal
2026-08-12 07:00:00,BT Department,4.11,19.57,4.76,Normal
2026-07-27 13:10:00,New Seminar Hall,16.97,308.47,18.18,Suspicious
2026-08-03 21:50:00,Mechanical Lab,4.0,4.01,1.0,Normal
2026-07-30 01:20:00,Mechanical Lab,7.18,58.74,8.18,Normal
2026-08-04 19:20:00,CSE Department,3.25,13.21,4.07,Normal
2026-07-20 15:10:00,Physics Lab,6.5,26.57,4.09,Normal
2026-07-05 01:50:00,CSE Department,2.71,14.24,5.26,Normal
2026-07-20 09:30:00,AIML Department,4.58,9.97,2.18,Normal
2026-08-20 14:00:00,Physics Lab,4.64,24.85,5.36,Normal
2026-08-21 02:00:00,HOD Department,3.39,31.03,9.14,Normal
2026-08-17 16:30:00,AIML Department,3.82,31.92,8.36,Normal
2026-08-08 07:10:00,CSE Department,5.4,7.96,1.47,Normal
2026-07-09 06:50:00,New Seminar Hall,7.38,62.54,8.47,Normal
2026-08-05 22:30:00,HOD Department,3.23,30.0,9.3,Normal
2026-08-01 08:40:00,IT Department,4.43,27.82,6.28,Normal
2026-07-05 23:10:00,AI Lab,4.73,36.82,7.78,Normal
2026-07-22 07:10:00,Physics Lab,5.52,47.7,8.64,Normal
2026-07-03 19:30:00,Mechanical Lab,3.93,21.42,5.45,Normal
2026-08-05 11:50:00,HOD Department,8.28,121.82,14.71,Suspicious
2026-07-20 23:50:00,New Seminar Hall,5.26,26.88,5.11,Normal
2026-07-20 15:50:00,Electronics Department,5.97,56.05,9.38,Normal
2026-07-10 17:30:00,CSE Department,2.92,3.22,1.1,Normal
2026-08-05 23:10:00,Biotech Department,4.66,41.1,8.83,Normal
2026-07-04 14:20:00,Physics Lab,4.16,38.8,9.32,Normal
2026-07-20 02:30:00,Mechanical Lab,11.2,302.49,27.01,Suspicious
2026-07-24 11:00:00,Electronics Department,19.04,1710.84,89.84,Critical
2026-07-26 14:10:00,Biotech Department,6.3,55.51,8.81,Normal
2026-07-11 00:40:00,HOD Department,3.55,30.57,8.61,Normal
2026-07-26 05:20:00,BT Department,3.2,6.92,2.16,Normal
2026-08-20 04:30:00,AI Lab,4.11,35.29,8.58,Normal
2026-08-06 21:00:00,HOD Department,2.85,24.51,8.61,Normal
2026-08-09 12:50:00,AIML Department,9.45,108.25,11.45,Suspicious
2026-07-24 18:40:00,Electronics Department,12.1,284.47,23.51,Suspicious
2026-07-10 01:20:00,HOD Department,3.61,34.89,9.67,Normal
2026-08-13 07:40:00,AIML Department,3.8,4.7,1.24,Normal
2026-07-25 17:20:00,Physics Lab,4.99,25.21,5.05,Normal
2026-08-09 13:50:00,New Seminar Hall,5.36,24.87,4.64,Normal
2026-08-10 11:00:00,AI Lab,11.07,182.6,16.5,Suspicious
2026-07-10 00:20:00,Chemistry Lab,7.74,61.94,8.0,Normal
2026-08-10 13:50:00,IT Department,3.74,28.63,7.65,Normal
2026-08-07 11:20:00,New Seminar Hall,27.08,2006.09,74.09,Critical
2026-08-23 15:50:00,AIML Department,3.12,16.14,5.17,Normal
2026-07-31 04:20:00,IT Department,17.21,997.23,57.95,Critical
2026-07-24 03:20:00,Mechanical Lab,3.6,30.11,8.36,Normal
2026-07-21 16:50:00,New Seminar Hall,6.8,28.67,4.21,Normal
2026-07-30 07:50:00,HOD Department,4.29,22.04,5.14,Normal
2026-08-06 22:00:00,HOD Department,3.35,5.35,1.6,Normal
2026-08-04 10:20:00,IT Department,4.5,24.07,5.35,Normal
2026-07-14 04:40:00,CSE Department,1.99,14.68,7.36,Normal
2026-08-14 04:40:00,Physics Lab,5.35,36.39,6.8,Normal
2026-08-17 15:50:00,Physics Lab,4.72,20.3,4.3,Normal
2026-08-22 07:00:00,Electronics Department,6.08,28.67,4.71,Normal
2026-08-24 08:10:00,AIML Department,4.47,38.55,8.63,Normal
2026-07-15 22:50:00,Mechanical Lab,7.44,54.1,7.27,Normal
2026-07-02 06:10:00,Mechanical Lab,5.46,51.5,9.42,Normal
2026-08-06 16:40:00,CSE Department,4.73,39.33,8.32,Normal
2026-08-05 06:10:00,AI Lab,6.44,59.65,9.27,Normal
2026-07-07 18:40:00,IT Department,19.27,1333.07,69.17,Critical
2026-07-07 01:10:00,IT Department,4.04,35.63,8.82,Normal
2026-08-20 19:50:00,New Seminar Hall,6.04,45.73,7.57,Normal
2026-07-11 23:10:00,Biotech Department,11.14,163.22,14.65,Suspicious
2026-07-09 18:20:00,CSE Department,12.06,834.33,69.17,Critical
2026-07-04 20:00:00,Physics Lab,4.83,41.88,8.67,Normal
2026-07-31 02:10:00,BT Department,5.99,17.94,2.99,Normal
2026-08-15 09:50:00,BT Department,3.72,30.89,8.3,Normal
2026-07-15 04:40:00,BT Department,5.55,32.64,5.88,Normal
2026-08-15 16:20:00,New Seminar Hall,5.28,44.19,8.37,Normal
2026-07-22 16:00:00,AIML Department,6.63,30.3,4.57,Normal
2026-07-14 22:20:00,Biotech Department,5.92,34.82,5.89,Normal
2026-07-10 22:40:00,Mechanical Lab,4.23,37.24,8.81,Normal
2026-07-07 13:00:00,AIML Department,1.98,6.91,3.49,Normal
2026-08-04 12:40:00,CSE Department,2.0,15.93,7.98,Normal
2026-07-04 11:50:00,New Seminar Hall,16.35,422.72,25.85,Suspicious
2026-08-16 07:10:00,Mechanical Lab,9.25,9.91,1.07,Normal
2026-08-10 11:10:00,AIML Department,5.49,33.69,6.14,Normal
2026-08-24 13:00:00,AIML Department,6.19,41.24,6.66,Normal
2026-07-27 02:10:00,Electronics Department,18.31,1321.85,72.2,Critical
2026-08-21 14:00:00,Mechanical Lab,5.42,17.27,3.19,Normal
2026-08-04 00:10:00,BT Department,3.09,13.99,4.52,Normal
2026-08-03 07:20:00,Physics Lab,5.74,40.56,7.07,Normal
2026-07-30 23:20:00,Physics Lab,3.83,9.43,2.46,Normal
2026-07-25 19:00:00,CSE Department,1.96,17.2,8.78,Normal
2026-07-30 01:00:00,Mechanical Lab,4.9,30.79,6.28,Normal
2026-07-26 08:20:00,AI Lab,2.56,18.41,7.19,Normal
2026-08-24 14:10:00,Electronics Department,5.44,31.18,5.73,Normal
2026-07-06 06:50:00,Electronics Department,3.8,26.68,7.03,Normal
2026-07-30 09:40:00,Electronics Department,5.87,37.55,6.4,Normal
2026-07-16 17:00:00,BT Department,13.73,980.3,71.4,Critical
2026-08-07 03:30:00,CSE Department,3.49,20.15,5.77,Normal
2026-07-21 15:10:00,IT Department,4.51,20.27,4.49,Normal
2026-08-20 16:20:00,IT Department,4.09,15.52,3.79,Normal
2026-07-13 21:40:00,IT Department,3.66,27.34,7.46,Normal
2026-07-25 13:00:00,HOD Department,2.32,19.79,8.53,Normal
2026-07-23 03:30:00,HOD Department,1.83,4.08,2.23,Normal
2026-07-14 00:30:00,AI Lab,3.33,6.86,2.06,Normal
2026-07-09 08:30:00,Biotech Department,7.06,53.89,7.64,Normal
2026-07-10 12:40:00,New Seminar Hall,3.51,12.08,3.44,Normal
2026-07-31 06:40:00,Physics Lab,3.39,25.04,7.38,Normal
2026-07-04 21:00:00,New Seminar Hall,7.3,52.72,7.22,Normal
2026-07-13 00:00:00,HOD Department,3.14,8.99,2.86,Normal
2026-07-04 19:10:00,CSE Department,3.76,20.8,5.53,Normal
2026-08-20 17:30:00,New Seminar Hall,6.67,52.9,7.93,Normal
2026-07-14 05:20:00,AIML Department,3.38,26.15,7.72,Normal
2026-07-10 23:20:00,HOD Department,2.84,18.39,6.47,Normal
2026-08-09 07:50:00,HOD Department,4.44,13.6,3.07,Normal
2026-07-27 03:50:00,CSE Department,8.63,106.44,12.34,Suspicious
2026-07-17 21:40:00,AI Lab,3.86,19.99,5.18,Normal
2026-08-08 19:30:00,HOD Department,13.74,1016.29,73.95,Critical
2026-07-23 19:20:00,Biotech Department,5.73,14.07,2.46,Normal
2026-08-13 04:40:00,BT Department,4.95,10.94,2.21,Normal
2026-07-12 00:40:00,Physics Lab,5.1,50.77,9.96,Normal
2026-07-09 18:50:00,Physics Lab,6.04,19.5,3.23,Normal
2026-07-19 22:50:00,CSE Department,3.82,11.88,3.11,Normal
2026-08-24 14:50:00,BT Department,4.19,31.83,7.6,Normal
2026-07-22 02:50:00,CSE Department,3.2,24.15,7.55,Normal
2026-08-08 14:40:00,CSE Department,4.58,14.1,3.08,Normal
2026-08-14 04:10:00,New Seminar Hall,15.68,257.18,16.41,Suspicious
2026-07-09 14:30:00,HOD Department,3.43,31.79,9.28,Normal
2026-08-10 10:00:00,Biotech Department,3.13,23.96,7.65,Normal
2026-08-07 02:10:00,BT Department,4.47,39.59,8.86,Normal
2026-07-12 01:00:00,New Seminar Hall,5.71,5.87,1.03,Normal
2026-07-24 06:10:00,AI Lab,11.76,122.16,10.39,Suspicious
2026-07-24 10:00:00,Electronics Department,3.73,18.35,4.92,Normal
2026-08-19 08:00:00,AIML Department,3.65,13.95,3.82,Normal
2026-07-18 23:10:00,AIML Department,6.61,14.6,2.21,Normal
